step,price
0,100.0
1,99.985
2,99.985
3,99.955
4,99.93
5,99.93
6,99.93
7,99.93
8,99.93
9,99.93
10,99.93
11,99.93
12,99.93
13,99.93
14,100.06
15,100.06
16,100.06
17,100.06
18,100.06
19,100.06
20,100.06
21,100.06
22,100.06
23,100.06
24,100.06
25,100.06
26,100.06
27,100.06
28,100.06
29,100.06
30,100.06
31,100.06
32,100.06
33,100.06
34,100.06
35,100.06
36,100.06
37,100.06
38,100.06
39,100.06
40,100.06
41,100.06
42,100.08
43,100.07
44,100.065
45,100.065
46,100.065
47,100.065
48,100.065
49,100.09
50,100.075
51,100.065
52,100.0
53,100.0
54,100.0
55,100.0
56,100.0
57,99.905
58,99.905
59,99.995
60,100.0
61,100.0
62,100.0
63,100.0
64,100.0
65,99.965
66,99.97
67,99.865
68,99.86
69,99.86
70,99.86
71,99.795
72,99.795
73,99.74000000000001
74,99.74000000000001
75,99.74000000000001
76,99.615
77,99.595
78,99.595
79,99.595
80,99.595
81,99.595
82,99.595
83,99.595
84,99.595
85,99.595
86,99.50999999999999
87,99.465
88,99.47
89,99.47
90,99.47
91,99.47
92,99.47
93,99.47
94,99.47
95,99.47
96,99.475
97,99.47
98,99.485
99,99.46000000000001
100,99.47
101,99.47
102,99.47
103,99.47
104,99.47
105,99.47
106,99.43
107,99.43
108,99.43
109,99.43
110,99.43
111,99.43
112,99.43
113,99.39
114,99.435
115,99.435
116,99.435
117,99.435
118,99.435
119,99.435
120,99.435
121,99.435
122,99.435
123,99.435
124,99.5
125,99.5
126,99.5
127,99.5
128,99.545
129,99.575
130,99.575
131,99.575
132,99.58500000000001
133,99.59
134,99.575
135,99.575
136,99.575
137,99.66
138,99.66
139,99.66
140,99.66
141,99.745
142,99.75
143,99.805
144,99.83500000000001
145,99.855
146,99.905
147,99.905
148,99.905
149,99.905
150,99.905
151,99.905
152,99.965
153,99.97
154,99.97
155,100.055
156,100.105
157,100.11
158,100.11
159,100.11
160,100.11
161,100.11
162,100.11
163,100.11
164,100.11
165,100.11
166,100.11
167,100.11
168,100.17500000000001
169,100.18
170,100.18
171,100.18
172,100.18
173,100.18
174,100.18
175,100.18
176,100.18
177,100.18
178,100.18
179,100.2
180,100.19
181,100.185
182,100.18
183,100.18
184,100.18
185,100.18
186,100.18
187,100.185
188,100.14500000000001
189,100.16499999999999
190,100.16499999999999
191,100.16999999999999
192,100.175
193,100.175
194,100.175
195,100.175
196,100.17
197,100.17
198,100.17
199,100.13
200,100.15
201,100.16
202,100.16
203,100.16499999999999
204,100.16
205,100.19999999999999
206,100.18
207,100.175
208,100.16499999999999
209,100.16
210,100.16499999999999
211,100.16
212,100.16
213,100.16499999999999
214,100.16
215,100.16
216,100.16
217,100.16
218,100.16
219,100.16
220,100.16
221,100.17
222,100.17
223,100.17
224,100.185
225,100.185
226,100.185
227,100.185
228,100.185
229,100.185
230,100.185
231,100.185
232,100.185
233,100.185
234,100.185
235,100.185
236,100.185
237,100.185
238,100.185
239,100.185
240,100.185
241,100.185
242,100.185
243,100.185
244,100.225
245,100.2
246,100.19
247,100.215
248,100.185
249,100.185
250,100.185
251,100.185
252,100.185
253,100.185
254,100.185
255,100.185
256,100.185
257,100.185
258,100.185
259,100.185
260,100.195
261,100.19
262,100.19
263,100.19
264,100.195
265,100.19
266,100.195
267,100.195
268,100.19
269,100.19
270,100.19
271,100.19
272,100.19
273,100.19
274,100.19
275,100.19
276,100.19
277,100.19
278,100.19
279,100.19
280,100.19
281,100.19
282,100.19
283,100.19
284,100.19
285,100.205
286,100.205
287,100.205
288,100.205
289,100.205
290,100.22999999999999
291,100.23
292,100.23
293,100.25
294,100.25
295,100.245
296,100.31
297,100.31
298,100.31
299,100.31
300,100.31
301,100.31
302,100.31
303,100.31
304,100.31
305,100.33000000000001
306,100.33
307,100.33
308,100.33
309,100.33
310,100.33
311,100.355
312,100.36
313,100.36
314,100.36
315,100.36
316,100.36
317,100.36
318,100.36
319,100.36
320,100.4
321,100.38
322,100.38
323,100.38
324,100.38
325,100.38
326,100.38
327,100.35
328,100.36500000000001
329,100.375
330,100.37
331,100.35
332,100.355
333,100.325
334,100.345
335,100.345
336,100.345
337,100.31
338,100.33
339,100.32
340,100.32
341,100.32
342,100.32
343,100.32
344,100.28999999999999
345,100.305
346,100.305
347,100.31
348,100.31
349,100.31
350,100.315
351,100.315
352,100.315
353,100.285
354,100.285
355,100.285
356,100.28
357,100.28
358,100.28
359,100.28
360,100.28
361,100.235
362,100.235
363,100.235
364,100.21000000000001
365,100.21000000000001
366,100.2
367,100.2
368,100.195
369,100.19
370,100.19
371,100.19
372,100.19
373,100.19
374,100.19
375,100.19
376,100.19
377,100.19
378,100.19
379,100.19
380,100.19
381,100.19
382,100.19
383,100.19
384,100.19
385,100.19
386,100.19
387,100.19
388,100.19
389,100.19
390,100.19
391,100.19
392,100.19
393,100.19
394,100.19
395,100.19
396,100.19
397,100.19
398,100.19
399,100.19
400,100.19
401,100.19
402,100.19
403,100.19
404,100.19
405,100.19
406,100.19
407,100.19
408,100.19
409,100.175
410,100.175
411,100.17
412,100.17
413,100.17
414,100.17
415,100.17
416,100.18
417,100.18
418,100.185
419,100.185
420,100.17
421,100.17
422,100.17500000000001
423,100.18
424,100.18
425,100.18
426,100.18
427,100.18
428,100.18
429,100.18
430,100.18
431,100.18
432,100.18
433,100.18
434,100.18
435,100.18
436,100.17
437,100.17
438,100.17
439,100.17
440,100.16
441,100.16
442,100.16
443,100.16
444,100.16
445,100.16
446,100.145
447,100.14
448,100.13499999999999
449,100.13
450,100.155
451,100.15
452,100.145
453,100.14
454,100.14
455,100.14
456,100.13
457,100.13
458,100.13
459,100.13
460,100.13
461,100.13
462,100.11500000000001
463,100.1
464,100.1
465,100.08500000000001
466,100.09
467,100.09
468,100.09
469,100.09
470,100.09
471,100.09
472,100.09
473,100.09
474,100.09
475,100.09
476,100.09
477,100.09
478,100.09
479,100.09
480,100.09
481,100.09
482,100.09
483,100.09
484,100.09
485,100.09
486,100.09
487,100.09
488,100.09
489,100.09
490,100.09
491,100.09
492,100.05
493,100.05
494,100.05
495,100.05
496,100.05
497,100.05
498,100.05
499,100.05
500,100.05
501,100.05
502,100.05
503,99.995
504,100.0
505,100.0
506,100.0
507,99.955
508,99.955
509,99.955
510,99.955
511,99.955
512,99.955
513,99.91
514,99.91
515,99.88
516,99.88
517,99.845
518,99.825
519,99.83
520,99.83
521,99.83
522,99.83
523,99.83
524,99.83
525,99.83
526,99.83
527,99.83
528,99.83
529,99.83
530,99.78999999999999
531,99.78999999999999
532,99.77000000000001
533,99.77
534,99.77
535,99.77
536,99.755
537,99.75
538,99.72999999999999
539,99.73
540,99.73
541,99.71000000000001
542,99.71000000000001
543,99.71000000000001
544,99.71000000000001
545,99.71000000000001
546,99.71000000000001
547,99.71000000000001
548,99.71000000000001
549,99.71000000000001
550,99.69
551,99.69
552,99.69
553,99.69
554,99.66999999999999
555,99.67
556,99.655
557,99.655
558,99.655
559,99.63
560,99.63
561,99.63
562,99.63
563,99.63
564,99.63
565,99.63
566,99.63
567,99.63
568,99.61000000000001
569,99.61
570,99.61
571,99.61
572,99.61
573,99.61
574,99.61
575,99.61
576,99.61
577,99.61
578,99.61
579,99.61
580,99.61
581,99.61
582,99.61
583,99.61
584,99.61
585,99.61
586,99.61
587,99.58
588,99.58
589,99.58
590,99.58
591,99.58
592,99.615
593,99.61
594,99.61
595,99.61
596,99.61
597,99.61
598,99.61
599,99.61
600,99.57
601,99.57
602,99.57
603,99.57
604,99.57
605,99.57
606,99.57
607,99.57
608,99.57
609,99.57
610,99.57
611,99.57
612,99.57
613,99.57
614,99.61500000000001
615,99.595
616,99.58500000000001
617,99.57
618,99.57
619,99.57
620,99.57
621,99.57
622,99.57
623,99.57
624,99.57
625,99.57
626,99.53999999999999
627,99.53999999999999
628,99.53999999999999
629,99.53999999999999
630,99.53999999999999
631,99.53999999999999
632,99.52000000000001
633,99.52
634,99.52
635,99.5
636,99.5
637,99.5
638,99.5
639,99.5
640,99.47999999999999
641,99.48
642,99.48
643,99.48
644,99.48
645,99.48
646,99.48
647,99.48
648,99.48
649,99.48
650,99.48
651,99.455
652,99.455
653,99.455
654,99.455
655,99.455
656,99.455
657,99.455
658,99.455
659,99.43
660,99.43
661,99.43
662,99.43
663,99.41
664,99.41
665,99.41
666,99.41
667,99.41
668,99.41
669,99.41
670,99.41
671,99.41
672,99.41
673,99.41
674,99.41
675,99.41
676,99.41
677,99.41
678,99.41
679,99.41
680,99.38999999999999
681,99.39
682,99.39
683,99.39
684,99.39
685,99.39
686,99.39
687,99.39
688,99.39
689,99.39
690,99.39
691,99.39
692,99.36500000000001
693,99.355
694,99.36
695,99.34
696,99.34
697,99.34
698,99.325
699,99.33
700,99.33
701,99.33
702,99.33
703,99.33
704,99.33
705,99.33
706,99.33
707,99.33
708,99.33
709,99.33
710,99.33
711,99.33
712,99.32
713,99.32
714,99.30000000000001
715,99.3
716,99.315
717,99.315
718,99.315
719,99.315
720,99.315
721,99.28
722,99.285
723,99.28
724,99.28
725,99.28
726,99.28
727,99.28
728,99.28
729,99.28
730,99.28
731,99.28
732,99.28
733,99.28
734,99.28
735,99.28
736,99.28
737,99.28
738,99.28
739,99.28
740,99.28
741,99.28
742,99.28
743,99.245
744,99.25
745,99.25
746,99.22
747,99.22
748,99.22
749,99.19999999999999
750,99.2
751,99.2
752,99.2
753,99.2
754,99.2
755,99.2
756,99.2
757,99.2
758,99.175
759,99.17
760,99.17
761,99.17
762,99.17
763,99.17
764,99.17
765,99.145
766,99.14
767,99.13499999999999
768,99.13
769,99.13
770,99.105
771,99.11
772,99.11
773,99.11
774,99.11
775,99.11
776,99.11
777,99.11
778,99.11
779,99.11
780,99.11
781,99.11
782,99.11
783,99.11
784,99.11
785,99.11
786,99.11
787,99.11
788,99.11
789,99.11
790,99.11
791,99.11
792,99.11
793,99.11
794,99.11
795,99.11
796,99.11
797,99.11
798,99.11
799,99.08
800,99.06
801,99.06
802,99.06
803,99.06
804,99.06
805,99.06
806,99.06
807,99.06
808,99.045
809,99.045
810,99.045
811,99.045
812,99.02000000000001
813,99.00999999999999
814,99.00999999999999
815,99.00999999999999
816,99.00999999999999
817,99.00999999999999
818,98.99000000000001
819,98.99000000000001
820,98.99000000000001
821,98.975
822,98.965
823,98.965
824,98.97
825,98.97
826,98.97
827,98.97
828,98.97
829,98.97
830,98.97
831,98.97
832,98.97
833,98.97
834,98.97
835,98.97
836,98.97
837,98.97
838,98.97
839,98.97
840,98.97
841,98.97
842,98.97
843,98.97
844,98.97
845,98.97
846,98.97
847,98.97
848,98.97
849,98.97
850,98.97
851,98.97
852,98.97
853,98.97
854,98.925
855,98.925
856,98.925
857,98.89
858,98.89
859,98.89
860,98.89
861,98.86500000000001
862,98.845
863,98.845
864,98.845
865,98.825
866,98.86
867,98.86
868,98.86
869,98.86
870,98.82499999999999
871,98.82
872,98.82499999999999
873,98.82
874,98.82
875,98.82
876,98.82
877,98.82
878,98.82
879,98.82
880,98.82
881,98.82
882,98.82
883,98.82
884,98.82
885,98.82
886,98.82
887,98.82
888,98.82
889,98.82
890,98.82
891,98.78
892,98.78
893,98.78
894,98.755
895,98.75
896,98.75
897,98.75
898,98.75
899,98.725
900,98.72
901,98.71000000000001
902,98.71000000000001
903,98.71000000000001
904,98.71000000000001
905,98.745
906,98.71000000000001
907,98.71000000000001
908,98.74000000000001
909,98.72999999999999
910,98.73
911,98.73
912,98.73
913,98.73
914,98.73
915,98.70500000000001
916,98.73
917,98.65
918,98.685
919,98.685
920,98.685
921,98.685
922,98.72
923,98.72
924,98.735
925,98.745
926,98.75
927,98.75
928,98.75
929,98.75
930,98.75
931,98.78999999999999
932,98.78999999999999
933,98.805
934,98.81
935,98.81
936,98.81
937,98.81
938,98.81
939,98.81
940,98.81
941,98.845
942,98.83
943,98.82
944,98.82
945,98.82
946,98.82
947,98.82
948,98.82
949,98.82
950,98.82
951,98.82
952,98.82
953,98.82
954,98.82
955,98.86
956,98.84
957,98.83000000000001
958,98.83000000000001
959,98.825
960,98.825
961,98.825
962,98.825
963,98.83
964,98.83
965,98.83
966,98.82
967,98.825
968,98.83
969,98.81
970,98.815
971,98.815
972,98.815
973,98.815
974,98.815
975,98.815
976,98.78999999999999
977,98.82499999999999
978,98.82
979,98.82
980,98.815
981,98.815
982,98.815
983,98.80000000000001
984,98.805
985,98.805
986,98.81
987,98.81
988,98.805
989,98.805
990,98.81
991,98.81
992,98.795
993,98.795
994,98.795
995,98.795
996,98.795
997,98.795
998,98.795
999,98.795
1000,98.74000000000001
1001,98.74000000000001
1002,98.74000000000001
1003,98.74000000000001
1004,98.74000000000001
1005,98.74000000000001
1006,98.74000000000001
1007,98.74000000000001
1008,98.74000000000001
1009,98.74000000000001
1010,98.74000000000001
1011,98.74000000000001
1012,98.74000000000001
1013,98.74000000000001
1014,98.74000000000001
1015,98.71000000000001
1016,98.71000000000001
1017,98.71000000000001
1018,98.71000000000001
1019,98.68
1020,98.68
1021,98.68
1022,98.68
1023,98.68
1024,98.66499999999999
1025,98.65
1026,98.65
1027,98.64500000000001
1028,98.64
1029,98.64
1030,98.64
1031,98.64
1032,98.64
1033,98.64
1034,98.64
1035,98.62
1036,98.62
1037,98.62
1038,98.62
1039,98.62
1040,98.62
1041,98.62
1042,98.595
1043,98.595
1044,98.595
1045,98.595
1046,98.575
1047,98.575
1048,98.565
1049,98.565
1050,98.57
1051,98.57
1052,98.57
1053,98.57
1054,98.57
1055,98.57
1056,98.57
1057,98.57
1058,98.57
1059,98.57
1060,98.57
1061,98.6
1062,98.58500000000001
1063,98.59
1064,98.59
1065,98.59
1066,98.59
1067,98.595
1068,98.6
1069,98.595
1070,98.595
1071,98.595
1072,98.595
1073,98.595
1074,98.595
1075,98.62
1076,98.62
1077,98.62
1078,98.65
1079,98.65
1080,98.65
1081,98.66499999999999
1082,98.7
1083,98.7
1084,98.7
1085,98.7
1086,98.7
1087,98.7
1088,98.7
1089,98.7
1090,98.7
1091,98.7
1092,98.7
1093,98.7
1094,98.7
1095,98.7
1096,98.7
1097,98.7
1098,98.7
1099,98.7
1100,98.745
1101,98.75
1102,98.77000000000001
1103,98.77
1104,98.77
1105,98.77
1106,98.77
1107,98.77
1108,98.77
1109,98.77
1110,98.77
1111,98.77
1112,98.77
1113,98.77
1114,98.77
1115,98.78999999999999
1116,98.78999999999999
1117,98.78999999999999
1118,98.78999999999999
1119,98.78999999999999
1120,98.78999999999999
1121,98.78999999999999
1122,98.78999999999999
1123,98.78999999999999
1124,98.78999999999999
1125,98.78999999999999
1126,98.78999999999999
1127,98.815
1128,98.815
1129,98.815
1130,98.815
1131,98.815
1132,98.815
1133,98.85499999999999
1134,98.83500000000001
1135,98.84
1136,98.84
1137,98.875
1138,98.875
1139,98.875
1140,98.9
1141,98.9
1142,98.9
1143,98.9
1144,98.9
1145,98.9
1146,98.9
1147,98.9
1148,98.9
1149,98.9
1150,98.9
1151,98.9
1152,98.9
1153,98.935
1154,98.935
1155,98.935
1156,98.935
1157,98.935
1158,98.935
1159,98.935
1160,98.935
1161,98.935
1162,98.935
1163,98.935
1164,98.935
1165,98.955
1166,98.955
1167,98.955
1168,98.965
1169,98.965
1170,98.97
1171,98.97
1172,98.97
1173,98.97
1174,98.97
1175,98.97
1176,98.99000000000001
1177,98.99000000000001
1178,98.99000000000001
1179,99.0
1180,99.00999999999999
1181,99.035
1182,99.03
1183,99.03
1184,99.03
1185,99.03
1186,99.03
1187,99.03
1188,99.03
1189,99.03
1190,99.03
1191,99.03
1192,99.055
1193,99.07
1194,99.07
1195,99.07
1196,99.07
1197,99.09
1198,99.1
1199,99.1
1200,99.1
1201,99.1
1202,99.10499999999999
1203,99.1
1204,99.1
1205,99.10499999999999
1206,99.10499999999999
1207,99.1
1208,99.10499999999999
1209,99.10499999999999
1210,99.1
1211,99.1
1212,99.1
1213,99.1
1214,99.1
1215,99.1
1216,99.1
1217,99.1
1218,99.11500000000001
1219,99.12
1220,99.12
1221,99.12
1222,99.125
1223,99.125
1224,99.125
1225,99.125
1226,99.15
1227,99.16
1228,99.16
1229,99.16
1230,99.18
1231,99.19
1232,99.19
1233,99.19
1234,99.2
1235,99.21000000000001
1236,99.21000000000001
1237,99.21000000000001
1238,99.215
1239,99.22
1240,99.245
1241,99.235
1242,99.235
1243,99.25999999999999
1244,99.25999999999999
1245,99.25999999999999
1246,99.25999999999999
1247,99.25999999999999
1248,99.25999999999999
1249,99.25999999999999
1250,99.25999999999999
1251,99.25999999999999
1252,99.25999999999999
1253,99.25999999999999
1254,99.25999999999999
1255,99.25999999999999
1256,99.25999999999999
1257,99.25999999999999
1258,99.25999999999999
1259,99.25999999999999
1260,99.25999999999999
1261,99.25999999999999
1262,99.25999999999999
1263,99.25999999999999
1264,99.25999999999999
1265,99.25999999999999
1266,99.25999999999999
1267,99.25999999999999
1268,99.25999999999999
1269,99.25999999999999
1270,99.25999999999999
1271,99.25999999999999
1272,99.25999999999999
1273,99.25999999999999
1274,99.29499999999999
1275,99.28999999999999
1276,99.28999999999999
1277,99.28999999999999
1278,99.28999999999999
1279,99.32499999999999
1280,99.32
1281,99.32
1282,99.32
1283,99.32
1284,99.32
1285,99.32
1286,99.35499999999999
1287,99.37
1288,99.38
1289,99.38
1290,99.38
1291,99.38
1292,99.38
1293,99.38
1294,99.38
1295,99.38
1296,99.38
1297,99.38
1298,99.38
1299,99.38
1300,99.38
1301,99.38499999999999
1302,99.38
1303,99.38
1304,99.38
1305,99.38
1306,99.38
1307,99.38
1308,99.38
1309,99.38
1310,99.39
1311,99.39
1312,99.39
1313,99.39
1314,99.4
1315,99.39500000000001
1316,99.4
1317,99.4
1318,99.4
1319,99.4
1320,99.405
1321,99.41
1322,99.41
1323,99.41
1324,99.41
1325,99.41
1326,99.41
1327,99.41
1328,99.41
1329,99.42
1330,99.42500000000001
1331,99.44
1332,99.445
1333,99.43
1334,99.43
1335,99.43
1336,99.43
1337,99.43
1338,99.43
1339,99.43
1340,99.43
1341,99.43
1342,99.43
1343,99.43
1344,99.455
1345,99.455
1346,99.455
1347,99.47
1348,99.465
1349,99.47
1350,99.47
1351,99.47
1352,99.47
1353,99.47
1354,99.47
1355,99.47
1356,99.47
1357,99.47
1358,99.47
1359,99.47
1360,99.495
1361,99.5
1362,99.5
1363,99.5
1364,99.5
1365,99.5
1366,99.5
1367,99.52000000000001
1368,99.53
1369,99.53
1370,99.53
1371,99.53
1372,99.53
1373,99.55000000000001
1374,99.55
1375,99.55
1376,99.55
1377,99.55
1378,99.55
1379,99.55
1380,99.55
1381,99.55
1382,99.55
1383,99.55
1384,99.55
1385,99.55
1386,99.56
1387,99.56
1388,99.56
1389,99.56
1390,99.575
1391,99.575
1392,99.575
1393,99.595
1394,99.595
1395,99.595
1396,99.595
1397,99.595
1398,99.595
1399,99.595
1400,99.60499999999999
1401,99.6
1402,99.6
1403,99.60499999999999
1404,99.6
1405,99.6
1406,99.60499999999999
1407,99.60499999999999
1408,99.6
1409,99.6
1410,99.60499999999999
1411,99.61500000000001
1412,99.62
1413,99.625
1414,99.625
1415,99.625
1416,99.625
1417,99.625
1418,99.625
1419,99.63
1420,99.63
1421,99.64
1422,99.64
1423,99.64
1424,99.64
1425,99.64
1426,99.64
1427,99.64
1428,99.64
1429,99.64
1430,99.64
1431,99.64
1432,99.64
1433,99.64
1434,99.67500000000001
1435,99.68
1436,99.68
1437,99.68
1438,99.68
1439,99.72
1440,99.755
1441,99.75
1442,99.75
1443,99.75
1444,99.75
1445,99.75
1446,99.75
1447,99.75
1448,99.775
1449,99.78
1450,99.78
1451,99.78
1452,99.78
1453,99.805
1454,99.82
1455,99.82
1456,99.82
1457,99.82
1458,99.82
1459,99.85499999999999
1460,99.85
1461,99.85
1462,99.925
1463,99.925
1464,99.925
1465,99.925
1466,99.925
1467,99.925
1468,99.94999999999999
1469,100.0
1470,99.935
1471,99.995
1472,100.0
1473,100.0
1474,100.0
1475,100.0
1476,100.0
1477,100.0
1478,100.0
1479,100.0
1480,100.0
1481,100.0
1482,100.0
1483,100.0
1484,100.0
1485,100.0
1486,100.0
1487,100.0
1488,100.0
1489,100.0
1490,100.0
1491,100.0
1492,100.0
1493,100.0
1494,100.0
1495,100.0
1496,100.045
1497,100.045
1498,100.07
1499,100.07
1500,100.07
1501,100.07
1502,100.07
1503,100.07
1504,100.07
1505,100.07
1506,100.07
1507,100.07
1508,100.07
1509,100.07
1510,100.08
1511,100.08
1512,100.08
1513,100.08
1514,100.105
1515,100.095
1516,100.11500000000001
1517,100.12
1518,100.13
1519,100.13
1520,100.13499999999999
1521,100.13
1522,100.14
1523,100.14
1524,100.15
1525,100.15
1526,100.15
1527,100.15
1528,100.15
1529,100.15
1530,100.15
1531,100.15
1532,100.15
1533,100.15
1534,100.15
1535,100.16999999999999
1536,100.17
1537,100.18
1538,100.18
1539,100.185
1540,100.185
1541,100.185
1542,100.185
1543,100.19
1544,100.19
1545,100.19
1546,100.19
1547,100.205
1548,100.205
1549,100.205
1550,100.205
1551,100.205
1552,100.205
1553,100.205
1554,100.205
1555,100.205
1556,100.205
1557,100.205
1558,100.205
1559,100.205
1560,100.205
1561,100.255
1562,100.25
1563,100.25
1564,100.25
1565,100.25
1566,100.25
1567,100.25
1568,100.25
1569,100.25
1570,100.25
1571,100.25
1572,100.25
1573,100.25
1574,100.25
1575,100.25
1576,100.25
1577,100.25
1578,100.25
1579,100.25
1580,100.25
1581,100.25
1582,100.25
1583,100.25
1584,100.25
1585,100.25
1586,100.25
1587,100.25
1588,100.25
1589,100.33000000000001
1590,100.33
1591,100.33
1592,100.35
1593,100.35
1594,100.39500000000001
1595,100.39
1596,100.315
1597,100.315
1598,100.315
1599,100.315
1600,100.315
1601,100.35
1602,100.35
1603,100.37
1604,100.37
1605,100.37
1606,100.38
1607,100.38
1608,100.38
1609,100.38
1610,100.38
1611,100.38
1612,100.415
1613,100.4
1614,100.41
1615,100.4
1616,100.4
1617,100.4
1618,100.4
1619,100.4
1620,100.4
1621,100.4
1622,100.4
1623,100.4
1624,100.4
1625,100.4
1626,100.4
1627,100.4
1628,100.42
1629,100.41
1630,100.41
1631,100.405
1632,100.405
1633,100.405
1634,100.405
1635,100.41
1636,100.41
1637,100.41
1638,100.39
1639,100.395
1640,100.405
1641,100.405
1642,100.405
1643,100.41
1644,100.41
1645,100.41
1646,100.43
1647,100.41
1648,100.41
1649,100.41
1650,100.41
1651,100.41
1652,100.41
1653,100.41
1654,100.41
1655,100.41
1656,100.41
1657,100.41499999999999
1658,100.41
1659,100.41
1660,100.41
1661,100.41
1662,100.41
1663,100.42
1664,100.42
1665,100.4
1666,100.41
1667,100.41499999999999
1668,100.41499999999999
1669,100.4
1670,100.405
1671,100.405
1672,100.405
1673,100.405
1674,100.425
1675,100.425
1676,100.425
1677,100.425
1678,100.425
1679,100.425
1680,100.395
1681,100.4
1682,100.41499999999999
1683,100.41999999999999
1684,100.41999999999999
1685,100.42
1686,100.42
1687,100.41
1688,100.41
1689,100.41
1690,100.425
1691,100.41999999999999
1692,100.41
1693,100.41499999999999
1694,100.41
1695,100.41
1696,100.41
1697,100.41
1698,100.41
1699,100.41
1700,100.41
1701,100.41
1702,100.41
1703,100.41
1704,100.41
1705,100.41
1706,100.41
1707,100.41
1708,100.41
1709,100.41
